"concept_id","found_from","concept_name","domain_id","vocabulary_id","standard_concept"
36523265,"From descendants","Basal cell adenocarcinoma of middle lobe, lung","Condition","ICDO3","S"
36543365,"From descendants","Fibrous mesothelioma, malignant of middle lobe, lung","Condition","ICDO3","S"
44499866,"From descendants","Pleomorphic carcinoma of lower lobe, lung","Condition","ICDO3","S"
36565633,"From descendants","Lepidic adenocarcinoma of main bronchus","Condition","ICDO3","S"
42512505,"From descendants","Micropapillary carcinoma, NOS, of lung, NOS","Condition","ICDO3","S"
443388,"From descendants","Malignant tumor of lung","Condition","SNOMED","S"
36550225,"From descendants","Epithelial-myoepithelial carcinoma of middle lobe, lung","Condition","ICDO3","S"
36540119,"From descendants","Malignant mastocytosis of overlapping lesion of lung","Condition","ICDO3","S"
45769034,"From descendants","Primary mucinous cystadenocarcinoma of lung","Condition","SNOMED","S"
36552502,"From descendants","Epithelial-myoepithelial carcinoma of main bronchus","Condition","ICDO3","S"
36532368,"From descendants","Granular cell carcinoma of lung, NOS","Condition","ICDO3","S"
44501794,"From descendants","Alveolar adenocarcinoma of upper lobe, lung","Condition","ICDO3","S"
45772939,"From descendants","Primary mucoepidermoid carcinoma of lung","Condition","SNOMED","S"
36538432,"From descendants","Epithelial-myoepithelial carcinoma of overlapping lesion of lung","Condition","ICDO3","S"
36550125,"From descendants","Small cell carcinoma, fusiform cell of overlapping lesion of lung","Condition","ICDO3","S"
44500969,"From descendants","Carcinoma, NOS, of trachea","Condition","ICDO3","S"
36556450,"From descendants","Mucinous adenocarcinoma of overlapping lesion of lung","Condition","ICDO3","S"
36533557,"From descendants","Myoepithelial carcinoma of main bronchus","Condition","ICDO3","S"
36530787,"From descendants","Teratoma, malignant, NOS, of middle lobe, lung","Condition","ICDO3","S"
36546410,"From descendants","Superficial spreading adenocarcinoma of middle lobe, lung","Condition","ICDO3","S"
256646,"From descendants","Primary malignant neoplasm of middle lobe, bronchus or lung","Condition","SNOMED",NA
42512380,"From descendants","Minimally invasive adenocarcinoma, mucinous of middle lobe, lung","Condition","ICDO3","S"
36556677,"From descendants","Epithelioma, malignant of lung, NOS","Condition","ICDO3","S"
37116436,"From descendants","Malignant epithelial neoplasm of bronchus","Condition","SNOMED","S"
36530722,"From descendants","Schneiderian carcinoma of main bronchus","Condition","ICDO3","S"
44505022,"From descendants","Adenocarcinoma of lung, mucinous of lung, NOS","Condition","ICDO3","S"
42511643,"From descendants","Adenocarcinoma in situ of lung, mucinous of upper lobe, lung","Condition","ICDO3","S"
44499010,"From descendants","Squamous cell carcinoma, NOS, of middle lobe, lung","Condition","ICDO3","S"
44503152,"From descendants","Alveolar adenocarcinoma of middle lobe, lung","Condition","ICDO3","S"
42512188,"From descendants","Perivascular epithelioid tumor, malignant of middle lobe, lung","Condition","ICDO3","S"
44502334,"From descendants","Adenocarcinoma of lung, mixed mucinous and non-mucinous of upper lobe, lung","Condition","ICDO3","S"
36529404,"From descendants","Carcinoma simplex of middle lobe, lung","Condition","ICDO3","S"
36527914,"From descendants","Teratoma, malignant, NOS, of lower lobe, lung","Condition","ICDO3","S"
44502176,"From descendants","Papillary adenocarcinoma, NOS, of upper lobe, lung","Condition","ICDO3","S"
42512281,"From descendants","Ossifying fibromyxoid tumor, malignant of lower lobe, lung","Condition","ICDO3","S"
36544299,"From descendants","Fibrous mesothelioma, malignant of upper lobe, lung","Condition","ICDO3","S"
36533515,"From descendants","Papillary carcinoma, NOS, of overlapping lesion of lung","Condition","ICDO3","S"
4208307,"From descendants","Nonsquamous nonsmall cell neoplasm of lung","Condition","SNOMED","S"
44502159,"From descendants","Small cell carcinoma, NOS, of main bronchus","Condition","ICDO3","S"
36546260,"From descendants","Carcinoma simplex of lung, NOS","Condition","ICDO3","S"
36528862,"From descendants","Adenocarcinoma of lung, mucinous of overlapping lesion of lung","Condition","ICDO3","S"
36517902,"From descendants","Adenocarcinoma of lung, mucinous of main bronchus","Condition","ICDO3","S"
44505013,"From descendants","Basaloid squamous cell carcinoma of lung, NOS","Condition","ICDO3","S"
36529938,"From descendants","Mixed cell adenocarcinoma of lung, NOS","Condition","ICDO3","S"
44501179,"From descendants","Carcinoma, anaplastic, NOS, of middle lobe, lung","Condition","ICDO3","S"
36561467,"From descendants","Cloacogenic carcinoma of main bronchus","Condition","ICDO3","S"
36560499,"From descendants","Glassy cell carcinoma of lower lobe, lung","Condition","ICDO3","S"
44502952,"From descendants","Mucinous adenocarcinoma of main bronchus","Condition","ICDO3","S"
44505026,"From descendants","Clear cell adenocarcinoma, NOS, of lung, NOS","Condition","ICDO3","S"
44505021,"From descendants","Bronchiolo-alveolar carcinoma, non-mucinous of lung, NOS","Condition","ICDO3","S"
42512758,"From descendants","Fetal adenocarcinoma of upper lobe, lung","Condition","ICDO3","S"
36541699,"From descendants","Solid carcinoma, NOS, of main bronchus","Condition","ICDO3","S"
36540691,"From descendants","Basaloid carcinoma of lung, NOS","Condition","ICDO3","S"
36545324,"From descendants","Epithelial-myoepithelial carcinoma of lower lobe, lung","Condition","ICDO3","S"
44499007,"From descendants","Papillary carcinoma, NOS, of lower lobe, lung","Condition","ICDO3","S"
42512867,"From descendants","Minimally invasive adenocarcinoma, mucinous of upper lobe, lung","Condition","ICDO3","S"
36536786,"From descendants","Glassy cell carcinoma of lung, NOS","Condition","ICDO3","S"
44505010,"From descendants","Papillary squamous cell carcinoma of lung, NOS","Condition","ICDO3","S"
44504995,"From descendants","Carcinoma, NOS, of lower lobe, lung","Condition","ICDO3","S"
4162248,"From descendants","Carcinoma of middle lobe, bronchus or lung","Condition","SNOMED",NA
765056,"From descendants","Malignant carcinoid tumor of lung","Condition","SNOMED","S"
36543233,"From descendants","Teratoma, malignant, NOS, of main bronchus","Condition","ICDO3","S"
44503018,"From descendants","Bronchiolo-alveolar carcinoma, non-mucinous of lower lobe, lung","Condition","ICDO3","S"
44499900,"From descendants","Adenosquamous carcinoma of upper lobe, lung","Condition","ICDO3","S"
44500061,"From descendants","Solid carcinoma, NOS, of upper lobe, lung","Condition","ICDO3","S"
44502943,"From descendants","Papillary adenocarcinoma, NOS, of middle lobe, lung","Condition","ICDO3","S"
36538858,"From descendants","Schneiderian carcinoma of middle lobe, lung","Condition","ICDO3","S"
44500359,"From descendants","Lepidic adenocarcinoma of lower lobe, lung","Condition","ICDO3","S"
44500356,"From descendants","Lepidic adenocarcinoma of middle lobe, lung","Condition","ICDO3","S"
4112736,"From descendants","Adenoid cystic carcinoma of trachea","Condition","SNOMED","S"
37111619,"From descendants","Malignant carcinoid tumor of bronchus","Condition","SNOMED","S"
44505038,"From descendants","Myoepithelial carcinoma of lung, NOS","Condition","ICDO3","S"
36521072,"From descendants","Fibrous mesothelioma, malignant of lower lobe, lung","Condition","ICDO3","S"
45768929,"From descendants","Primary salivary gland type carcinoma of lung","Condition","SNOMED","S"
36542106,"From descendants","Adenocarcinoma with apocrine metaplasia of upper lobe, lung","Condition","ICDO3","S"
36537690,"From descendants","Epithelioma, malignant of lower lobe, lung","Condition","ICDO3","S"
36562795,"From descendants","Granular cell carcinoma of middle lobe, lung","Condition","ICDO3","S"
42511773,"From descendants","Perivascular epithelioid tumor, malignant of main bronchus","Condition","ICDO3","S"
45768927,"From descendants","Primary myoepithelial carcinoma of lung","Condition","SNOMED","S"
42512060,"From descendants","Nuclear protein in testis (NUT)-associated carcinoma of lung, NOS","Condition","ICDO3","S"
36567972,"From descendants","Squamous cell carcinoma, microinvasive of main bronchus","Condition","ICDO3","S"
36542225,"From descendants","Combined small cell carcinoma of main bronchus","Condition","ICDO3","S"
36531433,"From descendants","Verrucous carcinoma, NOS, of overlapping lesion of lung","Condition","ICDO3","S"
4110705,"From descendants","Squamous cell carcinoma of lung","Condition","SNOMED","S"
44500918,"From descendants","Large cell carcinoma, NOS, of main bronchus","Condition","ICDO3","S"
36554343,"From descendants","Adenocarcinoid tumor of lung, NOS","Condition","ICDO3","S"
36560247,"From descendants","Combined small cell carcinoma of overlapping lesion of lung","Condition","ICDO3","S"
4247821,"From descendants","Primary malignant neoplasm of carina","Condition","SNOMED","S"
44498975,"From descendants","Mesothelioma, malignant of lung, NOS","Condition","ICDO3","S"
42511979,"From descendants","Minimally invasive adenocarcinoma, non-mucinous of middle lobe, lung","Condition","ICDO3","S"
44502436,"From descendants","Basaloid squamous cell carcinoma of main bronchus","Condition","ICDO3","S"
36566204,"From descendants","Basal cell adenocarcinoma of overlapping lesion of lung","Condition","ICDO3","S"
45768928,"From descendants","Primary adenoid cystic carcinoma of lung","Condition","SNOMED","S"
36403149,"From descendants","Adenocarcinoma in situ of lung, non-mucinous of lower lobe, lung","Condition","ICDO3","S"
36533303,"From descendants","Malignant histiocytosis of lower lobe, lung","Condition","ICDO3","S"
36403081,"From descendants","Adenocarcinoma in situ of lung, non-mucinous of upper lobe, lung","Condition","ICDO3","S"
36546635,"From descendants","Adenocarcinoma, intestinal type of lung, NOS","Condition","ICDO3","S"
44499963,"From descendants","Adenocarcinoma, NOS, of trachea","Condition","ICDO3","S"
36520186,"From descendants","Mucinous cystadenocarcinoma, NOS, of lower lobe, lung","Condition","ICDO3","S"
36530423,"From descendants","Solitary fibrous tumor, malignant of middle lobe, lung","Condition","ICDO3","S"
36519172,"From descendants","Granular cell carcinoma of upper lobe, lung","Condition","ICDO3","S"
36556317,"From descendants","Mesothelioma, biphasic, malignant of lung, NOS","Condition","ICDO3","S"
36712708,"From descendants","Primary adenocarcinoma of upper lobe of left lung","Condition","SNOMED","S"
3181040,"From descendants","Metastatic lung carcinoma","Condition","Nebraska Lexicon","S"
36530828,"From descendants","Malignant histiocytosis of overlapping lesion of lung","Condition","ICDO3","S"
44505001,"From descendants","Carcinoma, NOS, of lung, NOS","Condition","ICDO3","S"
45768861,"From descendants","Primary solid carcinoma of trachea","Condition","SNOMED","S"
44501061,"From descendants","Papillary squamous cell carcinoma of lower lobe, lung","Condition","ICDO3","S"
44500201,"From descendants","Mucinous cystadenocarcinoma, NOS, of upper lobe, lung","Condition","ICDO3","S"
36533051,"From descendants","Lymphoepithelial carcinoma of lung, NOS","Condition","ICDO3","S"
36539299,"From descendants","Epithelial-myoepithelial carcinoma of lung, NOS","Condition","ICDO3","S"
4089755,"From descendants","Malignant neoplasm of lower lobe bronchus","Condition","SNOMED","S"
4162250,"From descendants","Carcinoma of main bronchus","Condition","SNOMED","S"
36538174,"From descendants","Solitary fibrous tumor, malignant of trachea","Condition","ICDO3","S"
36528414,"From descendants","Spindle cell carcinoma, NOS, of middle lobe, lung","Condition","ICDO3","S"
44500348,"From descendants","Squamous cell carcinoma, microinvasive of lower lobe, lung","Condition","ICDO3","S"
4110587,"From descendants","Malignant tumor of lung parenchyma","Condition","SNOMED","S"
42511869,"From descendants","Adenocarcinoma in situ of lung, mucinous of lung, NOS","Condition","ICDO3","S"
44505030,"From descendants","Mucinous adenocarcinoma of lung, NOS","Condition","ICDO3","S"
36535188,"From descendants","Lymphoepithelial carcinoma of main bronchus","Condition","ICDO3","S"
36528931,"From descendants","Fibrous mesothelioma, malignant of main bronchus","Condition","ICDO3","S"
36567995,"From descendants","Malignant fibrous histiocytoma of trachea","Condition","ICDO3","S"
261236,"From descendants","Primary malignant neoplasm of upper lobe, bronchus or lung","Condition","SNOMED",NA
36560854,"From descendants","Cribriform carcinoma, NOS, of lower lobe, lung","Condition","ICDO3","S"
36536486,"From descendants","Malignant histiocytosis of lung, NOS","Condition","ICDO3","S"
4092217,"From descendants","Malignant neoplasm of middle lobe, bronchus or lung","Condition","SNOMED",NA
36557194,"From descendants","Solitary fibrous tumor, malignant of lower lobe, lung","Condition","ICDO3","S"
36533471,"From descendants","Solitary fibrous tumor, malignant of lung, NOS","Condition","ICDO3","S"
44502856,"From descendants","Spindle cell carcinoma, NOS, of lower lobe, lung","Condition","ICDO3","S"
36534024,"From descendants","Small cell carcinoma, fusiform cell of lung, NOS","Condition","ICDO3","S"
44501617,"From descendants","Lymphoepithelial carcinoma of upper lobe, lung","Condition","ICDO3","S"
44502876,"From descendants","Mucin-producing adenocarcinoma of upper lobe, lung","Condition","ICDO3","S"
42511919,"From descendants","Adenocarcinoma, intestinal type of upper lobe, lung","Condition","ICDO3","S"
36543613,"From descendants","Scirrhous adenocarcinoma of trachea","Condition","ICDO3","S"
36555815,"From descendants","Glassy cell carcinoma of main bronchus","Condition","ICDO3","S"
44500343,"From descendants","Papillary carcinoma, NOS, of main bronchus","Condition","ICDO3","S"
36532293,"From descendants","Mixed cell adenocarcinoma of lower lobe, lung","Condition","ICDO3","S"
36531901,"From descendants","Bronchiolo-alveolar carcinoma, non-mucinous of overlapping lesion of lung","Condition","ICDO3","S"
36538056,"From descendants","Alveolar adenocarcinoma of lower lobe, lung","Condition","ICDO3","S"
36550624,"From descendants","Lepidic adenocarcinoma of trachea","Condition","ICDO3","S"
42511704,"From descendants","Malignant peripheral nerve sheath tumor, NOS, of lower lobe, lung","Condition","ICDO3","S"
36526155,"From descendants","Cloacogenic carcinoma of upper lobe, lung","Condition","ICDO3","S"
36558877,"From descendants","Alveolar adenocarcinoma of lung, NOS","Condition","ICDO3","S"
42512781,"From descendants","Mixed tumor, malignant, NOS, of upper lobe, lung","Condition","ICDO3","S"
4115276,"From descendants","Non-small cell lung cancer","Condition","SNOMED","S"
4092215,"From descendants","Malignant neoplasm of carina of bronchus","Condition","SNOMED","S"
36535558,"From descendants","Lepidic adenocarcinoma of overlapping lesion of lung","Condition","ICDO3","S"
45768879,"From descendants","Primary fetal adenocarcinoma of lung","Condition","SNOMED","S"
44498940,"From descendants","Combined small cell carcinoma of lung, NOS","Condition","ICDO3","S"
42512108,"From descendants","Nuclear protein in testis (NUT)-associated carcinoma of overlapping lesion of lung","Condition","ICDO3","S"
